province,date,R,se_R,days_infectious,ci_95_u,ci_95_l,ci_65_u,ci_65_l
Alberta,2020-05-01,0.8368273285687443,0.11654492757353292,7.0,1.065251189193698,0.6084034679437907,0.9457489698079025,0.7279056873295862
Alberta,2020-05-02,0.7289747078906985,0.11654492757353292,7.0,0.9573985685156521,0.500550847265745,0.8378963491298568,0.6200530666515403
Alberta,2020-05-03,0.6518661781871015,0.11654492757353292,7.0,0.880290038812055,0.4234423175621479,0.7607878194262596,0.5429445369479433
Alberta,2020-05-04,0.5933298384845742,0.11654492757353292,7.0,0.8217536991095278,0.36490597785962064,0.7022514797237325,0.484408197245416
Alberta,2020-05-05,0.5582460844973998,0.11654492757353292,7.0,0.7866699451223533,0.3298222238724462,0.667167725736558,0.44932444325824156
Alberta,2020-05-06,0.5472212445004732,0.11654492757353292,7.0,0.7756451051254267,0.3187973838755196,0.6561428857396314,0.43829960326131495
Alberta,2020-05-07,0.5457059892627406,0.11654492757353292,7.0,0.7741298498876942,0.31728212863778704,0.6546276305018988,0.4367843480235824
Alberta,2020-05-08,0.561874733654437,0.11654492757353292,7.0,0.7902985942793905,0.3334508730294834,0.6707963748935952,0.45295309241527876
Alberta,2020-05-09,0.5701496618341322,0.11654492757353292,7.0,0.7985735224590857,0.3417258012091786,0.6790713030732904,0.461228020594974
Alberta,2020-05-10,0.5875955320254922,0.11654492757353292,7.0,0.8160193926504458,0.35917167140053863,0.6965171732646505,0.478673890786334
Alberta,2020-05-11,0.575575521766111,0.11654492757353292,7.0,0.8039993823910646,0.3471516611411575,0.6844971630052692,0.46665388052695284
Alberta,2020-05-12,0.5798819202559944,0.11654492757353292,7.0,0.808305780880948,0.3514580596310408,0.6888035614951526,0.4709602790168362
Alberta,2020-05-13,0.5989761077134006,0.11654492757353292,7.0,0.8273999683383542,0.37055224708844703,0.7078977489525589,0.4900544664742424
Alberta,2020-05-14,0.61058647544619,0.11654492757353292,7.0,0.8390103360711436,0.3821626148212365,0.7195081166853483,0.5016648342070318
Alberta,2020-05-15,0.627255940778269,0.11654492757353292,7.0,0.8556798014032225,0.3988320801533154,0.7361775820174272,0.5183342995391107
Alberta,2020-05-16,0.6360775022859297,0.11654492757353292,7.0,0.8645013629108833,0.4076536416609762,0.744999143525088,0.5271558610467715
Alberta,2020-05-17,0.6151414818224094,0.11654492757353292,7.0,0.8435653424473629,0.3867176211974558,0.7240631230615675,0.5062198405832512
Alberta,2020-05-18,0.5818693276060054,0.11654492757353292,7.0,0.810293188230959,0.35344546698105184,0.6907909688451637,0.4729476863668472
Alberta,2020-05-19,0.5556738179010471,0.11654492757353292,7.0,0.7840976785260007,0.3272499572760935,0.6645954591402052,0.4467521766618889
Alberta,2020-05-20,0.5388724167595003,0.11654492757353292,7.0,0.7672962773844538,0.3104485561345467,0.6477940579986585,0.42995077552034205
Alberta,2020-05-21,0.549165286497596,0.11654492757353292,7.0,0.7775891471225496,0.3207414258726424,0.6580869277367543,0.4402436452584378
Alberta,2020-05-22,0.5575906570215416,0.11654492757353292,7.0,0.7860145176464952,0.3291667963965881,0.6665122982606999,0.44866901578238344
Alberta,2020-05-23,0.5629698846186934,0.11654492757353292,7.0,0.7913937452436469,0.3345460239937398,0.6718915258578515,0.45404824337953514
Alberta,2020-05-24,0.5918279791638033,0.11654492757353292,7.0,0.8202518397887568,0.3634041185388497,0.7007496204029615,0.48290633792464505
Alberta,2020-05-25,0.5867141459803751,0.11654492757353292,7.0,0.8151380066053286,0.3582902853554215,0.6956357872195333,0.4777925047412169
Alberta,2020-05-26,0.6007363455116949,0.11654492757353292,7.0,0.8291602061366484,0.3723124848867413,0.709657986750853,0.49181470427253665
Alberta,2020-05-27,0.6234277474895449,0.11654492757353292,7.0,0.8518516081144984,0.3950038868645913,0.7323493887287031,0.5145061062503866
Alberta,2020-05-28,0.6446521877100434,0.11654492757353292,7.0,0.873076048334997,0.41622832708508983,0.7535738289492016,0.5357305464708852
Alberta,2020-05-29,0.6510656005816384,0.11654492757353292,7.0,0.879489461206592,0.42264173995668486,0.7599872418207967,0.5421439593424802
Alberta,2020-05-30,0.6558616774431216,0.11654492757353292,7.0,0.8842855380680752,0.42743781681816806,0.7647833186822799,0.5469400362039634
Alberta,2020-05-31,0.6912036922823048,0.11654492757353292,7.0,0.9196275529072584,0.46277983165735126,0.8001253335214631,0.5822820510431466
Alberta,2020-06-01,0.7393062257332537,0.11654492757353292,7.0,0.9677300863582072,0.5108823651083001,0.8482278669724119,0.6303845844940954
Alberta,2020-06-02,0.7413670874221651,0.11654492757353292,7.0,0.9697909480471186,0.5129432267972115,0.8502887286613232,0.6324454461830069
Alberta,2020-06-03,0.7774448385254917,0.11654492757353292,7.0,1.0058686991504453,0.5490209779005382,0.88636647976465,0.6685231972863335
Alberta,2020-06-04,0.823359674597713,0.11654492757353292,7.0,1.0517835352226665,0.5949358139727594,0.9322813158368712,0.7144380333585547
Alberta,2020-06-05,0.8973471026463602,0.11654492757353292,7.0,1.1257709632713138,0.6689232420214066,1.0062687438855185,0.7884254614072019
Alberta,2020-06-06,1.0390631257098788,0.11654492757353292,7.0,1.2674869863348324,0.8106392650849252,1.147984766949037,0.9301414844707205
Alberta,2020-06-07,1.0968741742591952,0.11654492757353292,7.0,1.3252980348841488,0.8684503136342416,1.2057958154983535,0.9879525330200369
Alberta,2020-06-08,1.27556838467792,0.11654492757353292,7.0,1.5039922453028736,1.0471445240529664,1.3844900259170783,1.1666467434387617
Alberta,2020-06-09,1.2624654848324623,0.11654492757353292,7.0,1.490889345457416,1.0340416242075088,1.3713871260716206,1.153543843593304
Alberta,2020-06-10,1.2796273516689762,0.11654492757353292,7.0,1.5080512122939298,1.0512034910440227,1.3885489929081345,1.170705710429818
Alberta,2020-06-11,1.2479730299640468,0.11654492757353292,7.0,1.4763968905890004,1.0195491693390932,1.356894671203205,1.1390513887248885
Alberta,2020-06-12,1.2074052640347128,0.11654492757353292,7.0,1.4358291246596664,0.9789814034097593,1.316326905273871,1.0984836227955546
Alberta,2020-06-13,1.194993856816631,0.11654492757353292,7.0,1.4234177174415845,0.9665699961916774,1.3039154980557892,1.0860722155774727
Alberta,2020-06-14,1.1839975629319204,0.11654492757353292,7.0,1.412421423556874,0.9555737023069668,1.2929192041710786,1.0750759216927621
Alberta,2020-06-15,1.1318950508468744,0.11654492757353292,7.0,1.360318911471828,0.9034711902219208,1.2408166920860326,1.022973409607716
Alberta,2020-06-16,1.160030966634934,0.11654492757353292,7.0,1.3884548272598876,0.9316071060099804,1.2689526078740923,1.0511093253957757
Alberta,2020-06-17,1.194391654880532,0.11654492757353292,7.0,1.4228155155054856,0.9659677942555784,1.3033132961196903,1.0854700136413737
Alberta,2020-06-18,1.1960225567652307,0.11654492757353292,7.0,1.4244464173901843,0.9675986961402772,1.304944198004389,1.0871009155260725
Alberta,2020-06-19,1.1726845899265321,0.11654492757353292,7.0,1.4011084505514857,0.9442607293015786,1.2816062311656904,1.0637629486873739
Alberta,2020-06-20,1.1397837821349963,0.11654492757353292,7.0,1.3682076427599499,0.9113599215100427,1.2487054233741546,1.030862140895838
Alberta,2020-06-21,1.0928359085290147,0.11654492757353292,7.0,1.3212597691539683,0.8644120479040611,1.201757549768173,0.9839142672898564
Alberta,2020-06-22,1.0794464821927818,0.11654492757353292,7.0,1.3078703428177354,0.8510226215678283,1.18836812343194,0.9705248409536236
Alberta,2020-06-23,1.0925409299823556,0.11654492757353292,7.0,1.3209647906073092,0.8641170693574021,1.201462571221514,0.9836192887431974
Alberta,2020-06-24,1.092934033966551,0.11654492757353292,7.0,1.3213578945915045,0.8645101733415974,1.2018556752057092,0.9840123927273927
Alberta,2020-06-25,1.087379069390568,0.11654492757353292,7.0,1.3158029300155216,0.8589552087656145,1.1963007106297263,0.9784574281514098
Alberta,2020-06-26,1.1313205627350884,0.11654492757353292,7.0,1.359744423360042,0.9028967021101348,1.2402422039742467,1.0223989214959301
Alberta,2020-06-27,1.1871979031763904,0.11654492757353292,7.0,1.415621763801344,0.9587740425514368,1.2961195444155487,1.0782762619372321
Alberta,2020-06-28,1.1698650906792465,0.11654492757353292,7.0,1.3982889513042,0.9414412300542929,1.2787867319184048,1.0609434494400882
Alberta,2020-06-29,1.1786359643457545,0.11654492757353292,7.0,1.407059824970708,0.9502121037208009,1.2875576055849127,1.0697143231065962
Alberta,2020-06-30,1.1283001838554672,0.11654492757353292,7.0,1.3567240444804207,0.8998763232305136,1.2372218250946254,1.019378542616309
Alberta,2020-07-01,1.1032840965268194,0.11654492757353292,7.0,1.331707957151773,0.8748602359018658,1.2122057377659776,0.9943624552876611
Alberta,2020-07-02,1.1263333904289077,0.11654492757353292,7.0,1.3547572510538612,0.8979095298039541,1.235255031668066,1.0174117491897494
Alberta,2020-07-03,1.10883010806398,0.11654492757353292,7.0,1.3372539686889335,0.8804062474390264,1.2177517493031382,0.9999084668248217
Alberta,2020-07-04,1.0765313112085304,0.11654492757353292,7.0,1.304955171833484,0.8481074505835768,1.1854529524476887,0.9676096699693721
Alberta,2020-07-05,1.0955130473406134,0.11654492757353292,7.0,1.323936907965567,0.8670891867156598,1.2044346885797717,0.9865914061014551
Alberta,2020-07-06,1.1073403542991,0.11654492757353292,7.0,1.3357642149240536,0.8789164936741465,1.2162619955382583,0.9984187130599418
Alberta,2020-07-07,1.1233948566993772,0.11654492757353292,7.0,1.3518187173243308,0.8949709960744237,1.2323164979385355,1.014473215460219
Alberta,2020-07-08,1.1513571514280758,0.11654492757353292,7.0,1.3797810120530294,0.9229332908031223,1.260278792667234,1.0424355101889176
Alberta,2020-07-09,1.1969292491755004,0.11654492757353292,7.0,1.425353109800454,0.9685053885505468,1.3058508904146586,1.088007607936342
Alberta,2020-07-10,1.2864079456858994,0.11654492757353292,7.0,1.514831806310853,1.0579840850609459,1.3953295869250577,1.1774863044467412
Alberta,2020-07-11,1.3290883288148014,0.11654492757353292,7.0,1.557512189439755,1.1006644681898479,1.4380099700539597,1.2201666875756432
Alberta,2020-07-12,1.3981943885948733,0.11654492757353292,7.0,1.626618249219827,1.1697705279699198,1.5071160298340316,1.289272747355715
Alberta,2020-07-13,1.4106590923310094,0.11654492757353292,7.0,1.639082952955963,1.1822352317060558,1.5195807335701677,1.3017374510918511
Alberta,2020-07-14,1.4232232907884566,0.11654492757353292,7.0,1.6516471514134101,1.194799430163503,1.5321449320276148,1.3143016495492983
Alberta,2020-07-15,1.4348552598725344,0.11654492757353292,7.0,1.663279120497488,1.2064313992475808,1.5437769011116926,1.325933618633376
Alberta,2020-07-16,1.4629143141538707,0.11654492757353292,7.0,1.6913381747788243,1.2344904535289172,1.571835955393029,1.3539926729147125
Alberta,2020-07-17,1.452959600822789,0.11654492757353292,7.0,1.6813834614477425,1.2245357401978354,1.5618812420619472,1.3440379595836307
Alberta,2020-07-18,1.4468361290093643,0.11654492757353292,7.0,1.6752599896343179,1.2184122683844107,1.5557577702485226,1.337914487770206
Alberta,2020-07-19,1.368403504886555,0.11654492757353292,7.0,1.5968273655115086,1.1399796442616015,1.4773251461257133,1.2594818636473968
Alberta,2020-07-20,1.312156268428183,0.11654492757353292,7.0,1.5405801290531365,1.0837324078032293,1.4210779096673412,1.2032346271890246
Alberta,2020-07-21,1.285560479446031,0.11654492757353292,7.0,1.5139843400709845,1.0571366188210773,1.3944821206851892,1.1766388382068727
Alberta,2020-07-22,1.2345621893541543,0.11654492757353292,7.0,1.4629860499791079,1.0061383287292007,1.3434838305933126,1.125640548114996
Alberta,2020-07-23,1.1735438797355762,0.11654492757353292,7.0,1.4019677403605297,0.9451200191106226,1.2824655209747344,1.064622238496418
Alberta,2020-07-24,1.1222123344895834,0.11654492757353292,7.0,1.350636195114537,0.8937884738646298,1.2311339757287416,1.013290693250425
Alberta,2020-07-25,1.0794671990758964,0.11654492757353292,7.0,1.30789105970085,0.8510433384509428,1.1883888403150547,0.9705455578367381
Alberta,2020-07-26,1.04235176160131,0.11654492757353292,7.0,1.2707756222262636,0.8139279009763565,1.1512734028404683,0.9334301203621518
Alberta,2020-07-27,1.014416454772173,0.11654492757353292,7.0,1.2428403153971266,0.7859925941472194,1.1233380960113313,0.9054948135330148
Alberta,2020-07-28,1.004347057776632,0.11654492757353292,7.0,1.2327709184015856,0.7759231971516785,1.1132686990157903,0.8954254165374738
Alberta,2020-07-29,1.0206081568041678,0.11654492757353292,7.0,1.2490320174291214,0.7921842961792143,1.129529798043326,0.9116865155650096
Alberta,2020-07-30,1.0042438445837958,0.11654492757353292,7.0,1.2326677052087494,0.7758199839588422,1.113165485822954,0.8953222033446375
Alberta,2020-07-31,0.9806061338023886,0.11654492757353292,7.0,1.2090299944273422,0.752182273177435,1.0895277750415469,0.8716844925632303
Alberta,2020-08-01,0.9337939198817959,0.11654492757353292,7.0,1.1622177805067495,0.7053700592568424,1.0427155611209542,0.8248722786426377
Alberta,2020-08-02,0.8923117108288365,0.11654492757353292,7.0,1.12073557145379,0.663887850203883,1.0012333520679948,0.7833900695896783
Alberta,2020-08-03,0.880645924264234,0.11654492757353292,7.0,1.1090697848891877,0.6522220636392805,0.9895675655033922,0.7717242830250759
Alberta,2020-08-04,0.886028875813057,0.11654492757353292,7.0,1.1144527364380106,0.6576050151881034,0.9949505170522153,0.7771072345738987
Alberta,2020-08-05,0.9159207346105869,0.11654492757353292,7.0,1.1443445952355404,0.6874968739856333,1.0248423758497451,0.8069990933714286
Alberta,2020-08-06,0.9356462810783678,0.11654492757353292,7.0,1.1640701417033215,0.7072224204534142,1.044567922317526,0.8267246398392096
Alberta,2020-08-07,0.9923722105830362,0.11654492757353292,7.0,1.2207960712079897,0.7639483499580826,1.1012938518221944,0.8834505693438779
Alberta,2020-08-08,0.9906720008031458,0.11654492757353292,7.0,1.2190958614280993,0.7622481401781922,1.099593642042304,0.8817503595639875
Alberta,2020-08-09,0.9723086237559643,0.11654492757353292,7.0,1.200732484380918,0.7438847631310107,1.0812302649951224,0.8633869825168061
Alberta,2020-08-10,0.9457525273044404,0.11654492757353292,7.0,1.174176387929394,0.7173286666794868,1.0546741685435985,0.8368308860652822
Alberta,2020-08-11,0.9689690308254828,0.11654492757353292,7.0,1.1973928914504364,0.7405451702005292,1.077890672064641,0.8600473895863245
Alberta,2020-08-12,0.9950284906990068,0.11654492757353292,7.0,1.2234523513239604,0.7666046300740532,1.103950131938165,0.8861068494598485
Alberta,2020-08-13,0.9815683636995216,0.11654492757353292,7.0,1.2099922243244752,0.753144503074568,1.0904900049386799,0.8726467224603633
Alberta,2020-08-14,0.9870907315781708,0.11654492757353292,7.0,1.2155145922031245,0.7586668709532173,1.096012372817329,0.8781690903390127
Alberta,2020-08-15,1.0000549379335186,0.11654492757353292,7.0,1.2284787985584722,0.7716310773085651,1.108976579172677,0.8911332966943604
Alberta,2020-08-16,1.0072863920622994,0.11654492757353292,7.0,1.235710252687253,0.7788625314373459,1.1162080333014577,0.8983647508231412
Alberta,2020-08-17,1.0213414282571278,0.11654492757353292,7.0,1.2497652888820814,0.7929175676321742,1.130263069496286,0.9124197870179696
